Country Code,Country,Series Name,Year,Inflation Rate
DZA,Algeria,Headline Consumer Price Inflation,2019,1.95
ECU,Ecuador,Headline Consumer Price Inflation,2019,0.27
EGY,"Egypt, Arab Rep.",Headline Consumer Price Inflation,2019,13.88
ERI,Eritrea,Headline Consumer Price Inflation,2019,-16.36
ESP,Spain,Headline Consumer Price Inflation,2019,0.7
EST,Estonia,Headline Consumer Price Inflation,2019,2.27
ETH,Ethiopia,Headline Consumer Price Inflation,2019,15.81
FIN,Finland,Headline Consumer Price Inflation,2019,1.14
FJI,Fiji,Headline Consumer Price Inflation,2019,1.77
FRA,France,Headline Consumer Price Inflation,2019,1.3
FSM,"Micronesia, Fed. Sts.",Headline Consumer Price Inflation,2019,1.86
GAB,Gabon,Headline Consumer Price Inflation,2019,2.02
GBR,United Kingdom,Headline Consumer Price Inflation,2019,1.79
GEO,Georgia,Headline Consumer Price Inflation,2019,4.85
GHA,Ghana,Headline Consumer Price Inflation,2019,7.18
GIN,Guinea,Headline Consumer Price Inflation,2019,9.47
GMB,"Gambia, The",Headline Consumer Price Inflation,2019,7.12
GNB,Guinea-Bissau,Headline Consumer Price Inflation,2019,0.25
GNQ,Equatorial Guinea,Headline Consumer Price Inflation,2019,1.21
GRC,Greece,Headline Consumer Price Inflation,2019,0.52
GRD,Grenada,Headline Consumer Price Inflation,2019,0.6
GTM,Guatemala,Headline Consumer Price Inflation,2019,3.7
GUY,Guyana,Headline Consumer Price Inflation,2019,2.09
HKG,"Hong Kong SAR, China",Headline Consumer Price Inflation,2019,2.87
HND,Honduras,Headline Consumer Price Inflation,2019,4.36
HRV,Croatia,Headline Consumer Price Inflation,2019,0.77
HTI,Haiti,Headline Consumer Price Inflation,2019,17.31
HUN,Hungary,Headline Consumer Price Inflation,2019,3.37
IDN,Indonesia,Headline Consumer Price Inflation,2019,2.82
IND,India,Headline Consumer Price Inflation,2019,4.76
IRL,Ireland,Headline Consumer Price Inflation,2019,0.88
IRN,"Iran, Islamic Rep.",Headline Consumer Price Inflation,2019,41.02
IRQ,Iraq,Headline Consumer Price Inflation,2019,-0.2
ISL,Iceland,Headline Consumer Price Inflation,2019,3.01
ISR,Israel,Headline Consumer Price Inflation,2019,0.84
ITA,Italy,Headline Consumer Price Inflation,2019,0.63
JAM,Jamaica,Headline Consumer Price Inflation,2019,3.91
JOR,Jordan,Headline Consumer Price Inflation,2019,0.68
JPN,Japan,Headline Consumer Price Inflation,2019,0.48
KAZ,Kazakhstan,Headline Consumer Price Inflation,2019,5.24
KEN,Kenya,Headline Consumer Price Inflation,2019,5.2
KGZ,Kyrgyz Republic,Headline Consumer Price Inflation,2019,1.14
KHM,Cambodia,Headline Consumer Price Inflation,2019,2.01
KIR,Kiribati,Headline Consumer Price Inflation,2019,-1.88
KNA,St. Kitts and Nevis,Headline Consumer Price Inflation,2019,-0.18
KOR,"Korea, Rep.",Headline Consumer Price Inflation,2019,0.38
KWT,Kuwait,Headline Consumer Price Inflation,2019,1.1
LAO,Lao PDR,Headline Consumer Price Inflation,2019,3.32
LBN,Lebanon,Headline Consumer Price Inflation,2019,2.89
LBR,Liberia,Headline Consumer Price Inflation,2019,26.97
LBY,Libya,Headline Consumer Price Inflation,2019,4.56
LCA,St. Lucia,Headline Consumer Price Inflation,2019,0.54
LKA,Sri Lanka,Headline Consumer Price Inflation,2019,4.3
LSO,Lesotho,Headline Consumer Price Inflation,2019,5.19
LTU,Lithuania,Headline Consumer Price Inflation,2019,2.24
LUX,Luxembourg,Headline Consumer Price Inflation,2019,1.65
LVA,Latvia,Headline Consumer Price Inflation,2019,2.75
MAC,"Macao SAR, China",Headline Consumer Price Inflation,2019,2.75
MAR,Morocco,Headline Consumer Price Inflation,2019,0.24
MDA,Moldova,Headline Consumer Price Inflation,2019,4.85
MDG,Madagascar,Headline Consumer Price Inflation,2019,5.62
MDV,Maldives,Headline Consumer Price Inflation,2019,1.31
MEX,Mexico,Headline Consumer Price Inflation,2019,3.63
MHL,Marshall Islands,Headline Consumer Price Inflation,2019,1.2
MKD,"Macedonia, FYR",Headline Consumer Price Inflation,2019,0.77
MLI,Mali,Headline Consumer Price Inflation,2019,-2.89
MLT,Malta,Headline Consumer Price Inflation,2019,1.52
MMR,Myanmar,Headline Consumer Price Inflation,2019,8.63
MNE,Montenegro,Headline Consumer Price Inflation,2019,0.37
MNG,Mongolia,Headline Consumer Price Inflation,2019,7.26
MOZ,Mozambique,Headline Consumer Price Inflation,2019,2.79
MRT,Mauritania,Headline Consumer Price Inflation,2019,2.31
MUS,Mauritius,Headline Consumer Price Inflation,2019,0.45
MWI,Malawi,Headline Consumer Price Inflation,2019,9.38
MYS,Malaysia,Headline Consumer Price Inflation,2019,0.66
NAM,Namibia,Headline Consumer Price Inflation,2019,3.72
NER,Niger,Headline Consumer Price Inflation,2019,-2.52
NGA,Nigeria,Headline Consumer Price Inflation,2019,11.4
NIC,Nicaragua,Headline Consumer Price Inflation,2019,5.38
NLD,Netherlands,Headline Consumer Price Inflation,2019,2.67
NOR,Norway,Headline Consumer Price Inflation,2019,2.17
NPL,Nepal,Headline Consumer Price Inflation,2019,4.64
NRU,Nauru,Headline Consumer Price Inflation,2019,4.3
NZL,New Zealand,Headline Consumer Price Inflation,2019,1.62
OMN,Oman,Headline Consumer Price Inflation,2019,0.13
PAK,Pakistan,Headline Consumer Price Inflation,2019,6.74
PAN,Panama,Headline Consumer Price Inflation,2019,-0.35
PER,Peru,Headline Consumer Price Inflation,2019,2.14
PHL,Philippines,Headline Consumer Price Inflation,2019,2.48
PLW,Palau,Headline Consumer Price Inflation,2019,0.61
PNG,Papua New Guinea,Headline Consumer Price Inflation,2019,3.68
POL,Poland,Headline Consumer Price Inflation,2019,2.31
PRI,Puerto Rico,Headline Consumer Price Inflation,2019,0.1
PRT,Portugal,Headline Consumer Price Inflation,2019,0.3
PRY,Paraguay,Headline Consumer Price Inflation,2019,2.76
PSE,West Bank and Gaza,Headline Consumer Price Inflation,2019,1.58
QAT,Qatar,Headline Consumer Price Inflation,2019,-0.55
ROU,Romania,Headline Consumer Price Inflation,2019,3.83
RUS,Russian Federation,Headline Consumer Price Inflation,2019,4.47
RWA,Rwanda,Headline Consumer Price Inflation,2019,2.43
SAU,Saudi Arabia,Headline Consumer Price Inflation,2019,-2.09
SDN,Sudan,Headline Consumer Price Inflation,2019,50.99
SEN,Senegal,Headline Consumer Price Inflation,2019,1.02
SGP,Singapore,Headline Consumer Price Inflation,2019,0.56
SLB,Solomon Islands,Headline Consumer Price Inflation,2019,1.83
SLE,Sierra Leone,Headline Consumer Price Inflation,2019,14.8
SLV,El Salvador,Headline Consumer Price Inflation,2019,0.07
SMR,San Marino,Headline Consumer Price Inflation,2019,0.95
SRB,Serbia,Headline Consumer Price Inflation,2019,1.85
SSD,South Sudan,Headline Consumer Price Inflation,2019,51.19
STP,São Tomé and Principe,Headline Consumer Price Inflation,2019,8.36
SUR,Suriname,Headline Consumer Price Inflation,2019,4.39
SVK,Slovak Republic,Headline Consumer Price Inflation,2019,2.77
SVN,Slovenia,Headline Consumer Price Inflation,2019,1.63
SWE,Sweden,Headline Consumer Price Inflation,2019,1.64
SWZ,Swaziland,Headline Consumer Price Inflation,2019,2.58
SYC,Seychelles,Headline Consumer Price Inflation,2019,1.81
SYR,Syrian Arab Republic,Headline Consumer Price Inflation,2019,
TCD,Chad,Headline Consumer Price Inflation,2019,-0.97
TGO,Togo,Headline Consumer Price Inflation,2019,0.69
THA,Thailand,Headline Consumer Price Inflation,2019,0.71
TJK,Tajikistan,Headline Consumer Price Inflation,2019,7.79
TKM,Turkmenistan,Headline Consumer Price Inflation,2019,5.09
TON,Tonga,Headline Consumer Price Inflation,2019,3.29
TTO,Trinidad and Tobago,Headline Consumer Price Inflation,2019,1.0
TUN,Tunisia,Headline Consumer Price Inflation,2019,6.72
TUR,Turkey,Headline Consumer Price Inflation,2019,15.18
TUV,Tuvalu,Headline Consumer Price Inflation,2019,2.18
TZA,Tanzania,Headline Consumer Price Inflation,2019,3.45
UGA,Uganda,Headline Consumer Price Inflation,2019,2.87
UKR,Ukraine,Headline Consumer Price Inflation,2019,7.89
URY,Uruguay,Headline Consumer Price Inflation,2019,7.88
USA,United States,Headline Consumer Price Inflation,2019,1.81
UZB,Uzbekistan,Headline Consumer Price Inflation,2019,14.53
VCT,St. Vincent and the Grenadines,Headline Consumer Price Inflation,2019,0.91
VEN,"Venezuela, RB",Headline Consumer Price Inflation,2019,19906.02
VNM,Vietnam,Headline Consumer Price Inflation,2019,2.8
VUT,Vanuatu,Headline Consumer Price Inflation,2019,2.75
WSM,Samoa,Headline Consumer Price Inflation,2019,2.19
YEM,"Yemen, Rep.",Headline Consumer Price Inflation,2019,10.0
ZAF,South Africa,Headline Consumer Price Inflation,2019,4.13
ZMB,Zambia,Headline Consumer Price Inflation,2019,9.8
ZWE,Zimbabwe,Headline Consumer Price Inflation,2019,255.29
VGB,British Virgin Islands,Headline Consumer Price Inflation,2019,1.4
XXK,Kosovo,Headline Consumer Price Inflation,2019,2.68
LIE,Liechtenstein,Headline Consumer Price Inflation,2019,0.4
MTQ,Martinique,Headline Consumer Price Inflation,2019,
MSR,Montserrat,Headline Consumer Price Inflation,2019,-1.07
NCL,New Caledonia,Headline Consumer Price Inflation,2019,0.25
NIU,Niue,Headline Consumer Price Inflation,2019,
SHN,Saint Helena,Headline Consumer Price Inflation,2019,3.3
TLS,Timor-Leste,Headline Consumer Price Inflation,2019,0.96
TCA,Turks and Caicos Islands,Headline Consumer Price Inflation,2019,2.2
ABW,Aruba,Energy Consumer Price Inflation,2019,1.23
AFG,Afghanistan,Energy Consumer Price Inflation,2019,-2.49
ALB,Albania,Energy Consumer Price Inflation,2019,0.69
ARE,United Arab Emirates,Energy Consumer Price Inflation,2019,-5.2
ARG,Argentina,Energy Consumer Price Inflation,2019,49.28
ARM,Armenia,Energy Consumer Price Inflation,2019,0.48
AUS,Australia,Energy Consumer Price Inflation,2019,-1.21
AUT,Austria,Energy Consumer Price Inflation,2019,0.9
AZE,Azerbaijan,Energy Consumer Price Inflation,2019,-0.15
BDI,Burundi,Energy Consumer Price Inflation,2019,7.41
BEL,Belgium,Energy Consumer Price Inflation,2019,0.87
BEN,Benin,Energy Consumer Price Inflation,2019,-1.43
BFA,Burkina Faso,Energy Consumer Price Inflation,2019,1.4
BGD,Bangladesh,Energy Consumer Price Inflation,2019,5.13
BGR,Bulgaria,Energy Consumer Price Inflation,2019,3.9
BHR,Bahrain,Energy Consumer Price Inflation,2019,2.87
BHS,"Bahamas, The",Energy Consumer Price Inflation,2019,0.88
BIH,Bosnia and Herzegovina,Energy Consumer Price Inflation,2019,2.34
BLR,Belarus,Energy Consumer Price Inflation,2019,10.16
BLZ,Belize,Energy Consumer Price Inflation,2019,0.19
BOL,Bolivia,Energy Consumer Price Inflation,2019,0.48
BRA,Brazil,Energy Consumer Price Inflation,2019,4.78
BRB,Barbados,Energy Consumer Price Inflation,2019,1.78
BRN,Brunei Darussalam,Energy Consumer Price Inflation,2019,-2.99
BTN,Bhutan,Energy Consumer Price Inflation,2019,2.53
BWA,Botswana,Energy Consumer Price Inflation,2019,2.05
CAF,Central African Republic,Energy Consumer Price Inflation,2019,
CAN,Canada,Energy Consumer Price Inflation,2019,-2.2
CHE,Switzerland,Energy Consumer Price Inflation,2019,-0.62
CHL,Chile,Energy Consumer Price Inflation,2019,2.23
CHN,China,Energy Consumer Price Inflation,2019,1.3
CIV,Côte d'Ivoire,Energy Consumer Price Inflation,2019,0.01
CMR,Cameroon,Energy Consumer Price Inflation,2019,1.67
COD,"Congo, Dem. Rep.",Energy Consumer Price Inflation,2019,
COG,"Congo, Rep.",Energy Consumer Price Inflation,2019,
COL,Colombia,Energy Consumer Price Inflation,2019,5.7
COM,Comoros,Energy Consumer Price Inflation,2019,
CPV,Cabo Verde,Energy Consumer Price Inflation,2019,0.3
CRI,Costa Rica,Energy Consumer Price Inflation,2019,-1.01
CUW,Curacao,Energy Consumer Price Inflation,2019,
CYP,Cyprus,Energy Consumer Price Inflation,2019,-2.0
CZE,Czech Republic,Energy Consumer Price Inflation,2019,5.06
DEU,Germany,Energy Consumer Price Inflation,2019,1.32
DJI,Djibouti,Energy Consumer Price Inflation,2019,2.02
DMA,Dominica,Energy Consumer Price Inflation,2019,2.83
DNK,Denmark,Energy Consumer Price Inflation,2019,-0.29
DOM,Dominican Republic,Energy Consumer Price Inflation,2019,-2.25
DZA,Algeria,Energy Consumer Price Inflation,2019,1.43
ECU,Ecuador,Energy Consumer Price Inflation,2019,0.81
EGY,"Egypt, Arab Rep.",Energy Consumer Price Inflation,2019,9.59
ESP,Spain,Energy Consumer Price Inflation,2019,-1.24
EST,Estonia,Energy Consumer Price Inflation,2019,1.91
ETH,Ethiopia,Energy Consumer Price Inflation,2019,10.95
FIN,Finland,Energy Consumer Price Inflation,2019,2.99
FJI,Fiji,Energy Consumer Price Inflation,2019,-0.19
FRA,France,Energy Consumer Price Inflation,2019,1.74
GAB,Gabon,Energy Consumer Price Inflation,2019,9.88
GBR,United Kingdom,Energy Consumer Price Inflation,2019,2.08
GEO,Georgia,Energy Consumer Price Inflation,2019,1.62
GHA,Ghana,Energy Consumer Price Inflation,2019,9.98
GIN,Guinea,Energy Consumer Price Inflation,2019,3.85
GMB,"Gambia, The",Energy Consumer Price Inflation,2019,5.79
GNB,Guinea-Bissau,Energy Consumer Price Inflation,2019,
GNQ,Equatorial Guinea,Energy Consumer Price Inflation,2019,0.75
GRC,Greece,Energy Consumer Price Inflation,2019,-0.48
GRD,Grenada,Energy Consumer Price Inflation,2019,0.05
GTM,Guatemala,Energy Consumer Price Inflation,2019,1.4
HND,Honduras,Energy Consumer Price Inflation,2019,6.55
HRV,Croatia,Energy Consumer Price Inflation,2019,0.9
HTI,Haiti,Energy Consumer Price Inflation,2019,15.9
HUN,Hungary,Energy Consumer Price Inflation,2019,0.54
IDN,Indonesia,Energy Consumer Price Inflation,2019,2.28
IND,India,Energy Consumer Price Inflation,2019,4.79
IRL,Ireland,Energy Consumer Price Inflation,2019,1.09
IRN,"Iran, Islamic Rep.",Energy Consumer Price Inflation,2019,24.12
IRQ,Iraq,Energy Consumer Price Inflation,2019,-1.32
ISL,Iceland,Energy Consumer Price Inflation,2019,2.76
ISR,Israel,Energy Consumer Price Inflation,2019,-0.45
ITA,Italy,Energy Consumer Price Inflation,2019,0.48
JAM,Jamaica,Energy Consumer Price Inflation,2019,1.3
JOR,Jordan,Energy Consumer Price Inflation,2019,1.55
JPN,Japan,Energy Consumer Price Inflation,2019,1.37
KAZ,Kazakhstan,Energy Consumer Price Inflation,2019,1.32
KEN,Kenya,Energy Consumer Price Inflation,2019,4.59
KGZ,Kyrgyz Republic,Energy Consumer Price Inflation,2019,0.44
KHM,Cambodia,Energy Consumer Price Inflation,2019,1.28
KNA,St. Kitts and Nevis,Energy Consumer Price Inflation,2019,-0.52
KOR,"Korea, Rep.",Energy Consumer Price Inflation,2019,-2.6
KWT,Kuwait,Energy Consumer Price Inflation,2019,-0.82
LAO,Lao PDR,Energy Consumer Price Inflation,2019,0.88
LBN,Lebanon,Energy Consumer Price Inflation,2019,1.41
LBR,Liberia,Energy Consumer Price Inflation,2019,
LCA,St. Lucia,Energy Consumer Price Inflation,2019,-1.94
LKA,Sri Lanka,Energy Consumer Price Inflation,2019,8.01
LSO,Lesotho,Energy Consumer Price Inflation,2019,8.0
LTU,Lithuania,Energy Consumer Price Inflation,2019,0.13
LUX,Luxembourg,Energy Consumer Price Inflation,2019,1.61
LVA,Latvia,Energy Consumer Price Inflation,2019,3.07
MAR,Morocco,Energy Consumer Price Inflation,2019,0.66
MDA,Moldova,Energy Consumer Price Inflation,2019,0.55
MDG,Madagascar,Energy Consumer Price Inflation,2019,9.35
MDV,Maldives,Energy Consumer Price Inflation,2019,2.21
MEX,Mexico,Energy Consumer Price Inflation,2019,2.43
MKD,"Macedonia, FYR",Energy Consumer Price Inflation,2019,-0.14
MLI,Mali,Energy Consumer Price Inflation,2019,4.23
MLT,Malta,Energy Consumer Price Inflation,2019,2.5
MMR,Myanmar,Energy Consumer Price Inflation,2019,18.84
MNG,Mongolia,Energy Consumer Price Inflation,2019,8.7
MOZ,Mozambique,Energy Consumer Price Inflation,2019,2.41
MRT,Mauritania,Energy Consumer Price Inflation,2019,-0.13
MUS,Mauritius,Energy Consumer Price Inflation,2019,-0.39
MWI,Malawi,Energy Consumer Price Inflation,2019,3.71
MYS,Malaysia,Energy Consumer Price Inflation,2019,1.87
NAM,Namibia,Energy Consumer Price Inflation,2019,2.07
NER,Niger,Energy Consumer Price Inflation,2019,2.92
NGA,Nigeria,Energy Consumer Price Inflation,2019,7.35
NIC,Nicaragua,Energy Consumer Price Inflation,2019,5.18
NLD,Netherlands,Energy Consumer Price Inflation,2019,7.57
NOR,Norway,Energy Consumer Price Inflation,2019,0.13
NPL,Nepal,Energy Consumer Price Inflation,2019,6.55
NZL,New Zealand,Energy Consumer Price Inflation,2019,0.86
OMN,Oman,Energy Consumer Price Inflation,2019,-0.12
PAK,Pakistan,Energy Consumer Price Inflation,2019,8.49
PAN,Panama,Energy Consumer Price Inflation,2019,-0.29
PER,Peru,Energy Consumer Price Inflation,2019,2.16
PHL,Philippines,Energy Consumer Price Inflation,2019,2.4
PNG,Papua New Guinea,Energy Consumer Price Inflation,2019,3.4
POL,Poland,Energy Consumer Price Inflation,2019,-0.38
PRT,Portugal,Energy Consumer Price Inflation,2019,-1.77
PRY,Paraguay,Energy Consumer Price Inflation,2019,2.94
QAT,Qatar,Energy Consumer Price Inflation,2019,-2.98
ROU,Romania,Energy Consumer Price Inflation,2019,2.7
RUS,Russian Federation,Energy Consumer Price Inflation,2019,4.67
RWA,Rwanda,Energy Consumer Price Inflation,2019,2.63
SAU,Saudi Arabia,Energy Consumer Price Inflation,2019,-8.58
SDN,Sudan,Energy Consumer Price Inflation,2019,34.45
SEN,Senegal,Energy Consumer Price Inflation,2019,0.48
SGP,Singapore,Energy Consumer Price Inflation,2019,-0.99
SLE,Sierra Leone,Energy Consumer Price Inflation,2019,12.79
SLV,El Salvador,Energy Consumer Price Inflation,2019,-0.67
STP,São Tomé and Principe,Energy Consumer Price Inflation,2019,0.48
SUR,Suriname,Energy Consumer Price Inflation,2019,4.22
SVK,Slovak Republic,Energy Consumer Price Inflation,2019,1.2
SVN,Slovenia,Energy Consumer Price Inflation,2019,3.11
SWE,Sweden,Energy Consumer Price Inflation,2019,2.92
SWZ,Swaziland,Energy Consumer Price Inflation,2019,6.11
SYC,Seychelles,Energy Consumer Price Inflation,2019,6.11
SYR,Syrian Arab Republic,Energy Consumer Price Inflation,2019,5.49
TCD,Chad,Energy Consumer Price Inflation,2019,0.82
TGO,Togo,Energy Consumer Price Inflation,2019,0.42
THA,Thailand,Energy Consumer Price Inflation,2019,0.42
TJK,Tajikistan,Energy Consumer Price Inflation,2019,0.43
TON,Tonga,Energy Consumer Price Inflation,2019,0.95
TTO,Trinidad and Tobago,Energy Consumer Price Inflation,2019,4.8
TUN,Tunisia,Energy Consumer Price Inflation,2019,13.6
TUR,Turkey,Energy Consumer Price Inflation,2019,7.92
TZA,Tanzania,Energy Consumer Price Inflation,2019,2.92
UGA,Uganda,Energy Consumer Price Inflation,2019,7.96
UKR,Ukraine,Energy Consumer Price Inflation,2019,5.91
URY,Uruguay,Energy Consumer Price Inflation,2019,-2.11
USA,United States,Energy Consumer Price Inflation,2019,21.27
VCT,St. Vincent and the Grenadines,Energy Consumer Price Inflation,2019,0.77
VEN,"Venezuela, RB",Energy Consumer Price Inflation,2019,17687.47
VGB,British Virgin Islands,Energy Consumer Price Inflation,2019,
VNM,Vietnam,Energy Consumer Price Inflation,2019,3.04
VUT,Vanuatu,Energy Consumer Price Inflation,2019,0.76
WSM,Samoa,Energy Consumer Price Inflation,2019,4.45
ZAF,South Africa,Energy Consumer Price Inflation,2019,5.21
ZMB,Zambia,Energy Consumer Price Inflation,2019,5.69
ZWE,Zimbabwe,Energy Consumer Price Inflation,2019,90.81
VGB,British Virgin Islands,Energy Consumer Price Inflation,2019,-0.1
NCL,New Caledonia,Energy Consumer Price Inflation,2019,-0.331
ABW,Aruba,Food Consumer Price Inflation,2019,12.82
AFG,Afghanistan,Food Consumer Price Inflation,2019,3.79
AGO,Angola,Food Consumer Price Inflation,2019,17.71
ALB,Albania,Food Consumer Price Inflation,2019,2.91
ARE,United Arab Emirates,Food Consumer Price Inflation,2019,-1.39
ARG,Argentina,Food Consumer Price Inflation,2019,58.34
ARM,Armenia,Food Consumer Price Inflation,2019,1.87
ATG,Antigua and Barbuda,Food Consumer Price Inflation,2019,1.51
AUS,Australia,Food Consumer Price Inflation,2019,4.48
AUT,Austria,Food Consumer Price Inflation,2019,1.02
AZE,Azerbaijan,Food Consumer Price Inflation,2019,3.69
BDI,Burundi,Food Consumer Price Inflation,2019,-2.83
BEL,Belgium,Food Consumer Price Inflation,2019,4.46
BEN,Benin,Food Consumer Price Inflation,2019,-2.79
BFA,Burkina Faso,Food Consumer Price Inflation,2019,-6.43
BGD,Bangladesh,Food Consumer Price Inflation,2019,5.56
BGR,Bulgaria,Food Consumer Price Inflation,2019,5.19
BHR,Bahrain,Food Consumer Price Inflation,2019,2.38
BHS,"Bahamas, The",Food Consumer Price Inflation,2019,0.17
BIH,Bosnia and Herzegovina,Food Consumer Price Inflation,2019,1.09
BLR,Belarus,Food Consumer Price Inflation,2019,6.36
BLZ,Belize,Food Consumer Price Inflation,2019,0.64
BOL,Bolivia,Food Consumer Price Inflation,2019,3.36
BRA,Brazil,Food Consumer Price Inflation,2019,4.86
BRB,Barbados,Food Consumer Price Inflation,2019,5.97
BRN,Brunei Darussalam,Food Consumer Price Inflation,2019,-0.03
BTN,Bhutan,Food Consumer Price Inflation,2019,3.64
BWA,Botswana,Food Consumer Price Inflation,2019,1.39
CAF,Central African Republic,Food Consumer Price Inflation,2019,
CAN,Canada,Food Consumer Price Inflation,2019,3.68
CHE,Switzerland,Food Consumer Price Inflation,2019,0.11
CHL,Chile,Food Consumer Price Inflation,2019,2.38
CHN,China,Food Consumer Price Inflation,2019,9.35
CIV,Côte d'Ivoire,Food Consumer Price Inflation,2019,1.04
CMR,Cameroon,Food Consumer Price Inflation,2019,2.88
COD,"Congo, Dem. Rep.",Food Consumer Price Inflation,2019,
COG,"Congo, Rep.",Food Consumer Price Inflation,2019,
COL,Colombia,Food Consumer Price Inflation,2019,4.89
COM,Comoros,Food Consumer Price Inflation,2019,
CPV,Cabo Verde,Food Consumer Price Inflation,2019,1.39
CRI,Costa Rica,Food Consumer Price Inflation,2019,0.8
CUW,Curacao,Food Consumer Price Inflation,2019,
CYP,Cyprus,Food Consumer Price Inflation,2019,0.45
CZE,Czech Republic,Food Consumer Price Inflation,2019,2.82
DEU,Germany,Food Consumer Price Inflation,2019,1.2
DJI,Djibouti,Food Consumer Price Inflation,2019,5.69
DMA,Dominica,Food Consumer Price Inflation,2019,1.88
DNK,Denmark,Food Consumer Price Inflation,2019,1.39
DOM,Dominican Republic,Food Consumer Price Inflation,2019,3.75
DZA,Algeria,Food Consumer Price Inflation,2019,0.64
ECU,Ecuador,Food Consumer Price Inflation,2019,0.04
EGY,"Egypt, Arab Rep.",Food Consumer Price Inflation,2019,7.08
ESP,Spain,Food Consumer Price Inflation,2019,1.03
EST,Estonia,Food Consumer Price Inflation,2019,2.99
ETH,Ethiopia,Food Consumer Price Inflation,2019,18.94
FIN,Finland,Food Consumer Price Inflation,2019,1.21
FJI,Fiji,Food Consumer Price Inflation,2019,4.88
FRA,France,Food Consumer Price Inflation,2019,2.45
GAB,Gabon,Food Consumer Price Inflation,2019,3.1
GBR,United Kingdom,Food Consumer Price Inflation,2019,10.93
GEO,Georgia,Food Consumer Price Inflation,2019,8.16
GHA,Ghana,Food Consumer Price Inflation,2019,7.86
GIN,Guinea,Food Consumer Price Inflation,2019,11.36
GMB,"Gambia, The",Food Consumer Price Inflation,2019,6.79
GNB,Guinea-Bissau,Food Consumer Price Inflation,2019,
GNQ,Equatorial Guinea,Food Consumer Price Inflation,2019,0.43
GRC,Greece,Food Consumer Price Inflation,2019,-4.7
GRD,Grenada,Food Consumer Price Inflation,2019,0.4
GTM,Guatemala,Food Consumer Price Inflation,2019,7.82
GUY,Guyana,Food Consumer Price Inflation,2019,
HKG,Hong Kong SAR,Food Consumer Price Inflation,2019,4.86
HND,Honduras,Food Consumer Price Inflation,2019,2.17
HRV,Croatia,Food Consumer Price Inflation,2019,-0.12
HTI,Haiti,Food Consumer Price Inflation,2019,22.23
HUN,Hungary,Food Consumer Price Inflation,2019,5.11
IDN,Indonesia,Food Consumer Price Inflation,2019,
IND,India,Food Consumer Price Inflation,2019,3.58
IRL,Ireland,Food Consumer Price Inflation,2019,-0.67
IRN,"Iran, Islamic Rep.",Food Consumer Price Inflation,2019,55.71
IRQ,Iraq,Food Consumer Price Inflation,2019,0.0
ISL,Iceland,Food Consumer Price Inflation,2019,3.8
ISR,Israel,Food Consumer Price Inflation,2019,2.08
ITA,Italy,Food Consumer Price Inflation,2019,0.77
JAM,Jamaica,Food Consumer Price Inflation,2019,6.33
JOR,Jordan,Food Consumer Price Inflation,2019,0.28
JPN,Japan,Food Consumer Price Inflation,2019,0.22
KAZ,Kazakhstan,Food Consumer Price Inflation,2019,8.09
KEN,Kenya,Food Consumer Price Inflation,2019,7.96
KGZ,Kyrgyz Republic,Food Consumer Price Inflation,2019,1.41
KHM,Cambodia,Food Consumer Price Inflation,2019,2.07
KNA,St. Kitts and Nevis,Food Consumer Price Inflation,2019,1.94
KOR,"Korea, Rep.",Food Consumer Price Inflation,2019,0.05
KWT,Kuwait,Food Consumer Price Inflation,2019,1.08
LAO,Lao PDR,Food Consumer Price Inflation,2019,4.68
LBN,Lebanon,Food Consumer Price Inflation,2019,4.13
LBR,Liberia,Food Consumer Price Inflation,2019,28.89
LBY,Libya,Food Consumer Price Inflation,2019,
LCA,St. Lucia,Food Consumer Price Inflation,2019,2.17
LKA,Sri Lanka,Food Consumer Price Inflation,2019,0.66
LSO,Lesotho,Food Consumer Price Inflation,2019,6.83
LTU,Lithuania,Food Consumer Price Inflation,2019,2.93
LUX,Luxembourg,Food Consumer Price Inflation,2019,1.4
LVA,Latvia,Food Consumer Price Inflation,2019,2.92
MAR,Morocco,Food Consumer Price Inflation,2019,-1.36
MDA,Moldova,Food Consumer Price Inflation,2019,7.61
MDG,Madagascar,Food Consumer Price Inflation,2019,4.82
MDV,Maldives,Food Consumer Price Inflation,2019,-0.79
MEX,Mexico,Food Consumer Price Inflation,2019,4.39
MKD,"Macedonia, FYR",Food Consumer Price Inflation,2019,1.62
MLI,Mali,Food Consumer Price Inflation,2019,-5.37
MLT,Malta,Food Consumer Price Inflation,2019,3.62
MMR,Myanmar,Food Consumer Price Inflation,2019,9.01
MNE,Montenegro,Food Consumer Price Inflation,2019,3.13
MNG,Mongolia,Food Consumer Price Inflation,2019,10.68
MOZ,Mozambique,Food Consumer Price Inflation,2019,3.28
MRT,Mauritania,Food Consumer Price Inflation,2019,2.72
MUS,Mauritius,Food Consumer Price Inflation,2019,0.72
MWI,Malawi,Food Consumer Price Inflation,2019,15.27
MYS,Malaysia,Food Consumer Price Inflation,2019,1.65
NAM,Namibia,Food Consumer Price Inflation,2019,4.3
NCL,New Caledonia,Food Consumer Price Inflation,2019,-4.59
NER,Niger,Food Consumer Price Inflation,2019,-4.59
NGA,Nigeria,Food Consumer Price Inflation,2019,13.68
NIC,Nicaragua,Food Consumer Price Inflation,2019,4.58
NLD,Netherlands,Food Consumer Price Inflation,2019,4.05
NOR,Norway,Food Consumer Price Inflation,2019,1.07
